pdb_code,atom_name,lig_name,atom_index,mol_index,lig_chain,dist
7P1U,C1,KDM,6062,766,C,3.20
7P1U,C2,KDM,6061,766,C,1.51
7P1U,C3,KDM,6063,766,C,1.52
7P1U,C4,KDM,6064,766,C,1.54
7P1U,C5,KDM,6065,766,C,1.53
7P1U,O5,KDM,6070,766,C,5.67
1MS0,C1,DAN,9716,1248,E,2.85
1MS0,C2,DAN,9717,1248,E,1.42
1MS0,C3,DAN,9718,1248,E,1.52
1MS0,C4,DAN,9719,1248,E,1.53
1MS0,C5,DAN,9720,1248,E,1.51
1MS0,O5,NaN,NaN,NaN,NaN,NaN
1MS1,C1,DAN,9749,1244,C,2.05
1MS1,C2,DAN,9750,1244,C,1.41
1MS1,C3,DAN,9751,1244,C,1.51
1MS1,C4,DAN,9752,1244,C,1.53
1MS1,C5,DAN,9753,1244,C,1.52
1MS1,O5,NaN,NaN,NaN,NaN,NaN
1MS8,C1,DAN,9855,1247,C,1.75
1MS8,C2,DAN,9856,1247,C,1.39
1MS8,C3,DAN,9857,1247,C,1.51
1MS8,C4,DAN,9858,1247,C,1.52
1MS8,C5,DAN,9859,1247,C,1.53
1MS8,O5,NaN,NaN,NaN,NaN,NaN
1MS9,C1,GAL,9881,1245,C,4.55
1MS9,C2,GAL,9882,1245,C,1.55
1MS9,C3,GAL,9883,1245,C,1.52
1MS9,C4,GAL,9884,1245,C,1.53
1MS9,C5,GAL,9885,1245,C,1.52
1MS9,O5,GAL,9890,1245,C,1.43
1S0I,C1,SIA,4865,623,B,3.10
1S0I,C2,SIA,4866,623,B,1.53
1S0I,C3,SIA,4867,623,B,1.53
1S0I,C4,SIA,4868,623,B,1.54
1S0I,C5,SIA,4869,623,B,1.53
1S0I,O5,GAL,4863,623,B,5.33
1S0J,C1,NaN,NaN,NaN,NaN,NaN
1S0J,C2,NaN,NaN,NaN,NaN,NaN
1S0J,C3,NaN,NaN,NaN,NaN,NaN
1S0J,C4,NaN,NaN,NaN,NaN,NaN
1S0J,C5,NaN,NaN,NaN,NaN,NaN
1S0J,O5,NaN,NaN,NaN,NaN,NaN
2AH2,C1,FSI,4977,625,C,2.40
2AH2,C2,FSI,4979,625,C,1.52
2AH2,C3,FSI,4980,625,C,1.50
2AH2,C4,FSI,4981,625,C,1.53
2AH2,C5,FSI,4983,625,C,1.56
2AH2,O5,NaN,NaN,NaN,NaN,NaN
3PJQ,C1,GAL,4891,626,B,4.90
3PJQ,C2,GAL,4892,626,B,1.53
3PJQ,C3,GAL,4893,626,B,1.55
3PJQ,C4,GAL,4894,626,B,1.55
3PJQ,C5,GAL,4895,626,B,1.55
3PJQ,O5,GAL,4900,626,B,1.44
1MZ6,C1,DAN,4829,625,G,3.15
1MZ6,C2,DAN,4830,625,G,1.40
1MZ6,C3,DAN,4831,625,G,1.49
1MZ6,C4,DAN,4832,625,G,1.52
1MZ6,C5,DAN,4833,625,G,1.52
1MZ6,O5,NaN,NaN,NaN,NaN,NaN
1N1T,C1,DAN,4841,630,D,3.00
1N1T,C2,DAN,4842,630,D,1.42
1N1T,C3,DAN,4843,630,D,1.49
1N1T,C4,DAN,4844,630,D,1.54
1N1T,C5,DAN,4845,630,D,1.51
1N1T,O5,NaN,NaN,NaN,NaN,NaN
1N1V,C1,DAN,4833,630,D,3.05
1N1V,C2,DAN,4834,630,D,1.39
1N1V,C3,DAN,4835,630,D,1.51
1N1V,C4,DAN,4836,630,D,1.53
1N1V,C5,DAN,4837,630,D,1.53
1N1V,O5,NaN,NaN,NaN,NaN,NaN
1N1Y,C1,SIA,4816,628,B,3.65
1N1Y,C2,SIA,4817,628,B,1.53
1N1Y,C3,SIA,4818,628,B,1.53
1N1Y,C4,SIA,4819,628,B,1.53
1N1Y,C5,SIA,4820,628,B,1.53
1N1Y,O5,NaN,NaN,NaN,NaN,NaN
2A75,C1,FSI,4928,634,D,2.45
2A75,C2,FSI,4930,634,D,1.54
2A75,C3,FSI,4931,634,D,1.56
2A75,C4,FSI,4932,634,D,1.55
2A75,C5,FSI,4934,634,D,1.55
2A75,O5,NaN,NaN,NaN,NaN,NaN
2AGS,C1,FKD,4944,636,D,2.50
2AGS,C2,FKD,4946,636,D,1.53
2AGS,C3,FKD,4947,636,D,1.53
2AGS,C4,FKD,4948,636,D,1.53
2AGS,C5,FKD,4950,636,D,1.52
2AGS,O5,FKD,4951,636,D,5.53
2FHR,C1,FSI,4880,627,D,2.50
2FHR,C2,FSI,4882,627,D,1.55
2FHR,C3,FSI,4883,627,D,1.53
2FHR,C4,FSI,4884,627,D,1.55
2FHR,C5,FSI,4886,627,D,1.56
2FHR,O5,NaN,NaN,NaN,NaN,NaN
4GZP,C1,G39,3121,394,H,3.10
4GZP,C2,G39,3124,394,H,1.45
4GZP,C3,G39,3125,394,H,1.54
4GZP,C4,G39,3126,394,H,1.56
4GZP,C5,G39,3127,394,H,1.51
4GZP,O5,NaN,NaN,NaN,NaN,NaN
4GZQ,C1,SIA,3063,389,C,2.90
4GZQ,C2,SIA,3064,389,C,1.52
4GZQ,C3,SIA,3065,389,C,1.54
4GZQ,C4,SIA,3066,389,C,1.53
4GZQ,C5,SIA,3067,389,C,1.53
4GZQ,O5,NaN,NaN,NaN,NaN,NaN
4GZT,C1,G39,12336,1559,L,2.85
4GZT,C2,G39,12339,1559,L,1.48
4GZT,C3,G39,12340,1559,L,1.55
4GZT,C4,G39,12341,1559,L,1.58
4GZT,C5,G39,12342,1559,L,1.52
4GZT,O5,NaN,NaN,NaN,NaN,NaN
4GZW,C1,SIA,12018,1552,E,3.15
4GZW,C2,SIA,12019,1552,E,1.53
4GZW,C3,SIA,12020,1552,E,1.55
4GZW,C4,SIA,12021,1552,E,1.53
4GZW,C5,SIA,12022,1552,E,1.52
4GZW,O5,GAL,12016,1552,E,5.60
4GZX,C1,SIA,12004,1552,E,3.05
4GZX,C2,SIA,12005,1552,E,1.53
4GZX,C3,SIA,12006,1552,E,1.55
4GZX,C4,SIA,12007,1552,E,1.53
4GZX,C5,SIA,12008,1552,E,1.52
4GZX,O5,GAL,12002,1552,E,4.94
5NZ4,C1,G39,6173,779,H,3.00
5NZ4,C2,G39,6176,779,H,1.45
5NZ4,C3,G39,6177,779,H,1.53
5NZ4,C4,G39,6178,779,H,1.55
5NZ4,C5,G39,6179,779,H,1.55
5NZ4,O5,NaN,NaN,NaN,NaN,NaN
3B7E,C1,ZMR,5993,775,H,2.95
3B7E,C2,ZMR,5996,775,H,1.47
3B7E,C3,ZMR,5997,775,H,1.35
3B7E,C4,ZMR,5998,775,H,1.52
3B7E,C5,ZMR,5999,775,H,1.55
3B7E,O5,NaN,NaN,NaN,NaN,NaN
3TI3,C1,LNV,6071,779,H,3.00
3TI3,C2,LNV,6065,779,H,1.49
3TI3,C3,LNV,6066,779,H,1.53
3TI3,C4,LNV,6067,779,H,1.54
3TI3,C5,LNV,6068,779,H,1.56
3TI3,O5,NaN,NaN,NaN,NaN,NaN
3TI4,C1,LVO,6093,779,H,3.00
3TI4,C2,LVO,6087,779,H,1.50
3TI4,C3,LVO,6088,779,H,1.49
3TI4,C4,LVO,6089,779,H,1.56
3TI4,C5,LVO,6090,779,H,1.55
3TI4,O5,NaN,NaN,NaN,NaN,NaN
3TI5,C1,ZMR,6038,779,H,3.10
3TI5,C2,ZMR,6041,779,H,1.51
3TI5,C3,ZMR,6042,779,H,1.56
3TI5,C4,ZMR,6043,779,H,1.54
3TI5,C5,ZMR,6044,779,H,1.52
3TI5,O5,NaN,NaN,NaN,NaN,NaN
3TI6,C1,G39,6049,779,H,3.10
3TI6,C2,G39,6052,779,H,1.49
3TI6,C3,G39,6053,779,H,1.58
3TI6,C4,G39,6054,779,H,1.52
3TI6,C5,G39,6055,779,H,1.51
3TI6,O5,NaN,NaN,NaN,NaN,NaN
4B7J,C1,G39,3041,391,F,3.05
4B7J,C2,G39,3044,391,F,1.53
4B7J,C3,G39,3045,391,F,1.51
4B7J,C4,G39,3046,391,F,1.50
4B7J,C5,G39,3047,391,F,1.49
4B7J,O5,NaN,NaN,NaN,NaN,NaN
4B7N,C1,ZMR,3031,389,E,3.20
4B7N,C2,ZMR,3034,389,E,1.47
4B7N,C3,ZMR,3035,389,E,1.35
4B7N,C4,ZMR,3036,389,E,1.52
4B7N,C5,ZMR,3037,389,E,1.54
4B7N,O5,NaN,NaN,NaN,NaN,NaN
4B7Q,C1,ZMR,11990,1549,F,3.60
4B7Q,C2,ZMR,11993,1549,F,1.37
4B7Q,C3,ZMR,11994,1549,F,1.55
4B7Q,C4,ZMR,11995,1549,F,1.47
4B7Q,C5,ZMR,11996,1549,F,1.41
4B7Q,O5,NaN,NaN,NaN,NaN,NaN
4B7R,C1,G39,12006,1551,H,3.10
4B7R,C2,G39,12009,1551,H,1.53
4B7R,C3,G39,12010,1551,H,1.52
4B7R,C4,G39,12011,1551,H,1.53
4B7R,C5,G39,12012,1551,H,1.53
4B7R,O5,NaN,NaN,NaN,NaN,NaN
4QN6,C1,LNV,6237,783,H,3.00
4QN6,C2,LNV,6231,783,H,1.48
4QN6,C3,LNV,6232,783,H,1.51
4QN6,C4,LNV,6233,783,H,1.52
4QN6,C5,LNV,6234,783,H,1.55
4QN6,O5,NaN,NaN,NaN,NaN,NaN
3SAN,C1,ZMR,6193,792,G,2.95
3SAN,C2,ZMR,6196,792,G,1.48
3SAN,C3,ZMR,6197,792,G,1.53
3SAN,C4,ZMR,6198,792,G,1.52
3SAN,C5,ZMR,6199,792,G,1.51
3SAN,O5,NaN,NaN,NaN,NaN,NaN
3TI8,C1,LNV,6187,793,H,3.15
3TI8,C2,LNV,6181,793,H,1.50
3TI8,C3,LNV,6182,793,H,1.53
3TI8,C4,LNV,6183,793,H,1.54
3TI8,C5,LNV,6184,793,H,1.56
3TI8,O5,NaN,NaN,NaN,NaN,NaN
1V0Z,C1,NaN,NaN,NaN,NaN,NaN
1V0Z,C2,NaN,NaN,NaN,NaN,NaN
1V0Z,C3,NaN,NaN,NaN,NaN,NaN
1V0Z,C4,NaN,NaN,NaN,NaN,NaN
1V0Z,C5,NaN,NaN,NaN,NaN,NaN
1V0Z,O5,NaN,NaN,NaN,NaN,NaN
1W1X,C1,SIA,12219,1565,K,2.95
1W1X,C2,SIA,12220,1565,K,1.51
1W1X,C3,SIA,12221,1565,K,1.53
1W1X,C4,SIA,12222,1565,K,1.53
1W1X,C5,SIA,12223,1565,K,1.53
1W1X,O5,NaN,NaN,NaN,NaN,NaN
1W20,C1,SIA,12153,1563,I,3.25
1W20,C2,SIA,12154,1563,I,1.51
1W20,C3,SIA,12155,1563,I,1.53
1W20,C4,SIA,12156,1563,I,1.53
1W20,C5,SIA,12157,1563,I,1.53
1W20,O5,NaN,NaN,NaN,NaN,NaN
1W21,C1,SIA,12153,1563,I,3.25
1W21,C2,SIA,12154,1563,I,1.51
1W21,C3,SIA,12155,1563,I,1.53
1W21,C4,SIA,12156,1563,I,1.53
1W21,C5,SIA,12157,1563,I,1.53
1W21,O5,NaN,NaN,NaN,NaN,NaN
2CML,C1,ZMR,12211,1565,J,3.20
2CML,C2,ZMR,12214,1565,J,1.49
2CML,C3,ZMR,12215,1565,J,1.34
2CML,C4,ZMR,12216,1565,J,1.52
2CML,C5,ZMR,12217,1565,J,1.55
2CML,O5,NaN,NaN,NaN,NaN,NaN
6HG5,C1,G39,13103,1565,N,3.05
6HG5,C2,G39,13106,1565,N,1.45
6HG5,C3,G39,13107,1565,N,1.51
6HG5,C4,G39,13108,1565,N,1.53
6HG5,C5,G39,13109,1565,N,1.56
6HG5,O5,NaN,NaN,NaN,NaN,NaN
2HT5,C1,NaN,NaN,NaN,NaN,NaN
2HT5,C2,NaN,NaN,NaN,NaN,NaN
2HT5,C3,NaN,NaN,NaN,NaN,NaN
2HT5,C4,NaN,NaN,NaN,NaN,NaN
2HT5,C5,NaN,NaN,NaN,NaN,NaN
2HT5,O5,NaN,NaN,NaN,NaN,NaN
2HT7,C1,G39,2998,387,B,3.30
2HT7,C2,G39,3001,387,B,1.45
2HT7,C3,G39,3002,387,B,1.61
2HT7,C4,G39,3003,387,B,1.58
2HT7,C5,G39,3004,387,B,1.53
2HT7,O5,NaN,NaN,NaN,NaN,NaN
2HT8,C1,G39,2998,387,B,3.35
2HT8,C2,G39,3001,387,B,1.44
2HT8,C3,G39,3002,387,B,1.61
2HT8,C4,G39,3003,387,B,1.57
2HT8,C5,G39,3004,387,B,1.52
2HT8,O5,NaN,NaN,NaN,NaN,NaN
2HTQ,C1,ZMR,2998,387,B,3.20
2HTQ,C2,ZMR,3001,387,B,1.49
2HTQ,C3,ZMR,3002,387,B,1.38
2HTQ,C4,ZMR,3003,387,B,1.52
2HTQ,C5,ZMR,3004,387,B,1.51
2HTQ,O5,NaN,NaN,NaN,NaN,NaN
2HTR,C1,DAN,2998,387,B,3.30
2HTR,C2,DAN,2999,387,B,1.43
2HTR,C3,DAN,3000,387,B,1.52
2HTR,C4,DAN,3001,387,B,1.56
2HTR,C5,DAN,3002,387,B,1.53
2HTR,O5,NaN,NaN,NaN,NaN,NaN
2HTU,C1,BCZ,3020,387,B,3.20
2HTU,C2,BCZ,2998,387,B,1.56
2HTU,C3,BCZ,3003,387,B,1.56
2HTU,C4,BCZ,3014,387,B,1.57
2HTU,C5,BCZ,3016,387,B,1.56
2HTU,O5,NaN,NaN,NaN,NaN,NaN
3O9J,C1,RP6,3017,387,B,3.00
3O9J,C2,RP6,3019,387,B,1.47
3O9J,C3,RP6,3018,387,B,1.35
3O9J,C4,RP6,3021,387,B,1.52
3O9J,C5,RP6,3023,387,B,1.57
3O9J,O5,NaN,NaN,NaN,NaN,NaN
3O9K,C1,ETT,3022,387,B,3.05
3O9K,C2,ETT,3024,387,B,1.49
3O9K,C3,ETT,3023,387,B,1.37
3O9K,C4,ETT,3026,387,B,1.53
3O9K,C5,ETT,3028,387,B,1.57
3O9K,O5,NaN,NaN,NaN,NaN,NaN
4D8S,C1,0HX,3013,389,C,3.80
4D8S,C2,0HX,3014,389,C,1.53
4D8S,C3,0HX,3018,389,C,1.54
4D8S,C4,0HX,3017,389,C,1.53
4D8S,C5,0HX,3015,389,C,1.40
4D8S,O5,0HX,3026,389,C,1.42
4KS1,C1,NaN,NaN,NaN,NaN,NaN
4KS1,C2,NaN,NaN,NaN,NaN,NaN
4KS1,C3,NaN,NaN,NaN,NaN,NaN
4KS1,C4,NaN,NaN,NaN,NaN,NaN
4KS1,C5,NaN,NaN,NaN,NaN,NaN
4KS1,O5,NaN,NaN,NaN,NaN,NaN
4KS3,C1,NaN,NaN,NaN,NaN,NaN
4KS3,C2,NaN,NaN,NaN,NaN,NaN
4KS3,C3,NaN,NaN,NaN,NaN,NaN
4KS3,C4,NaN,NaN,NaN,NaN,NaN
4KS3,C5,NaN,NaN,NaN,NaN,NaN
4KS3,O5,NaN,NaN,NaN,NaN,NaN
4MWQ,C1,G39,3211,392,F,3.20
4MWQ,C2,G39,3214,392,F,1.48
4MWQ,C3,G39,3215,392,F,1.59
4MWQ,C4,G39,3216,392,F,1.53
4MWQ,C5,G39,3217,392,F,1.50
4MWQ,O5,NaN,NaN,NaN,NaN,NaN
4MWR,C1,ZMR,3219,392,F,3.05
4MWR,C2,ZMR,3222,392,F,1.51
4MWR,C3,ZMR,3223,392,F,1.52
4MWR,C4,ZMR,3224,392,F,1.49
4MWR,C5,ZMR,3225,392,F,1.42
4MWR,O5,NaN,NaN,NaN,NaN,NaN
4MWU,C1,LNV,3211,392,F,3.10
4MWU,C2,LNV,3205,392,F,1.48
4MWU,C3,LNV,3206,392,F,1.53
4MWU,C4,LNV,3207,392,F,1.49
4MWU,C5,LNV,3208,392,F,1.49
4MWU,O5,NaN,NaN,NaN,NaN,NaN
4MWV,C1,BCZ,3227,392,F,3.30
4MWV,C2,BCZ,3205,392,F,1.52
4MWV,C3,BCZ,3210,392,F,1.47
4MWV,C4,BCZ,3221,392,F,1.48
4MWV,C5,BCZ,3223,392,F,1.47
4MWV,O5,NaN,NaN,NaN,NaN,NaN
4WA3,C1,NaN,NaN,NaN,NaN,NaN
4WA3,C2,NaN,NaN,NaN,NaN,NaN
4WA3,C3,NaN,NaN,NaN,NaN,NaN
4WA3,C4,NaN,NaN,NaN,NaN,NaN
4WA3,C5,NaN,NaN,NaN,NaN,NaN
4WA3,O5,NaN,NaN,NaN,NaN,NaN
4WA4,C1,G39,3000,385,C,3.20
4WA4,C2,G39,3003,385,C,1.49
4WA4,C3,G39,3004,385,C,1.52
4WA4,C4,G39,3005,385,C,1.52
4WA4,C5,G39,3006,385,C,1.53
4WA4,O5,NaN,NaN,NaN,NaN,NaN
4WA5,C1,ZMR,3033,389,C,3.10
4WA5,C2,ZMR,3036,389,C,1.45
4WA5,C3,ZMR,3037,389,C,1.36
4WA5,C4,ZMR,3038,389,C,1.51
4WA5,C5,ZMR,3039,389,C,1.54
4WA5,O5,NaN,NaN,NaN,NaN,NaN
4GEZ,C1,NAG,34407,4383,S,7.00
4GEZ,C2,NAG,34408,4383,S,1.54
4GEZ,C3,NAG,34409,4383,S,1.53
4GEZ,C4,NAG,34410,4383,S,1.53
4GEZ,C5,NAG,34411,4383,S,1.53
4GEZ,O5,NAG,34418,4383,S,1.42
4QN5,C1,SIA,6211,794,I,3.05
4QN5,C2,SIA,6212,794,I,1.51
4QN5,C3,SIA,6213,794,I,1.53
4QN5,C4,SIA,6214,794,I,1.53
4QN5,C5,SIA,6215,794,I,1.53
4QN5,O5,NaN,NaN,NaN,NaN,NaN
4QN7,C1,G39,6159,786,I,3.35
4QN7,C2,G39,6162,786,I,1.56
4QN7,C3,G39,6163,786,I,1.53
4QN7,C4,G39,6164,786,I,1.55
4QN7,C5,G39,6165,786,I,1.52
4QN7,O5,NaN,NaN,NaN,NaN,NaN
2AEP,C1,NaN,NaN,NaN,NaN,NaN
2AEP,C2,NaN,NaN,NaN,NaN,NaN
2AEP,C3,NaN,NaN,NaN,NaN,NaN
2AEP,C4,NaN,NaN,NaN,NaN,NaN
2AEP,C5,NaN,NaN,NaN,NaN,NaN
2AEP,O5,NaN,NaN,NaN,NaN,NaN
2AEQ,C1,NaN,NaN,NaN,NaN,NaN
2AEQ,C2,NaN,NaN,NaN,NaN,NaN
2AEQ,C3,NaN,NaN,NaN,NaN,NaN
2AEQ,C4,NaN,NaN,NaN,NaN,NaN
2AEQ,C5,NaN,NaN,NaN,NaN,NaN
2AEQ,O5,NaN,NaN,NaN,NaN,NaN
5NZE,C1,G39,6083,777,F,3.00
5NZE,C2,G39,6086,777,F,1.45
5NZE,C3,G39,6087,777,F,1.53
5NZE,C4,G39,6088,777,F,1.56
5NZE,C5,G39,6089,777,F,1.55
5NZE,O5,NaN,NaN,NaN,NaN,NaN
5NZF,C1,G39,12092,1552,I,3.10
5NZF,C2,G39,12095,1552,I,1.48
5NZF,C3,G39,12096,1552,I,1.51
5NZF,C4,G39,12097,1552,I,1.54
5NZF,C5,G39,12098,1552,I,1.54
5NZF,O5,NaN,NaN,NaN,NaN,NaN
5NZN,C1,G39,12100,1552,I,3.00
5NZN,C2,G39,12103,1552,I,1.48
5NZN,C3,G39,12104,1552,I,1.52
5NZN,C4,G39,12105,1552,I,1.54
5NZN,C5,G39,12106,1552,I,1.53
5NZN,O5,NaN,NaN,NaN,NaN,NaN
2HTV,C1,NaN,NaN,NaN,NaN,NaN
2HTV,C2,NaN,NaN,NaN,NaN,NaN
2HTV,C3,NaN,NaN,NaN,NaN,NaN
2HTV,C4,NaN,NaN,NaN,NaN,NaN
2HTV,C5,NaN,NaN,NaN,NaN,NaN
2HTV,O5,NaN,NaN,NaN,NaN,NaN
2HTW,C1,DAN,2995,388,B,3.60
2HTW,C2,DAN,2996,388,B,1.42
2HTW,C3,DAN,2997,388,B,1.51
2HTW,C4,DAN,2998,388,B,1.55
2HTW,C5,DAN,2999,388,B,1.51
2HTW,O5,NaN,NaN,NaN,NaN,NaN
6BR5,C1,NaN,NaN,NaN,NaN,NaN
6BR5,C2,NaN,NaN,NaN,NaN,NaN
6BR5,C3,NaN,NaN,NaN,NaN,NaN
6BR5,C4,NaN,NaN,NaN,NaN,NaN
6BR5,C5,NaN,NaN,NaN,NaN,NaN
6BR5,O5,NaN,NaN,NaN,NaN,NaN
6BR6,C1,E3M,3358,392,G,2.70
6BR6,C2,E3M,3360,392,G,1.52
6BR6,C3,E3M,3361,392,G,1.53
6BR6,C4,E3M,3362,392,G,1.54
6BR6,C5,E3M,3365,392,G,1.54
6BR6,O5,E3M,3375,392,G,1.44
3TIA,C1,LNV,12373,1560,M,2.95
3TIA,C2,LNV,12367,1560,M,1.52
3TIA,C3,LNV,12368,1560,M,1.51
3TIA,C4,LNV,12369,1560,M,1.54
3TIA,C5,LNV,12370,1560,M,1.55
3TIA,O5,NaN,NaN,NaN,NaN,NaN
3TIB,C1,LVO,12405,1561,N,3.05
3TIB,C2,LVO,12399,1561,N,1.53
3TIB,C3,LVO,12400,1561,N,1.51
3TIB,C4,LVO,12401,1561,N,1.55
3TIB,C5,LVO,12402,1561,N,1.56
3TIB,O5,NaN,NaN,NaN,NaN,NaN
3TIC,C1,ZMR,12367,1560,M,2.95
3TIC,C2,ZMR,12370,1560,M,1.51
3TIC,C3,ZMR,12371,1560,M,1.56
3TIC,C4,ZMR,12372,1560,M,1.51
3TIC,C5,ZMR,12373,1560,M,1.51
3TIC,O5,NaN,NaN,NaN,NaN,NaN
4H52,C1,FSI,6236,781,H,2.35
4H52,C2,FSI,6238,781,H,1.47
4H52,C3,FSI,6239,781,H,1.50
4H52,C4,FSI,6240,781,H,1.48
4H52,C5,FSI,6242,781,H,1.50
4H52,O5,NaN,NaN,NaN,NaN,NaN
4H53,C1,SLB,12576,1564,Q,4.80
4H53,C2,SLB,12577,1564,Q,1.48
4H53,C3,SLB,12578,1564,Q,1.51
4H53,C4,SLB,12579,1564,Q,1.49
4H53,C5,SLB,12580,1564,Q,1.47
4H53,O5,NaN,NaN,NaN,NaN,NaN
4K1I,C1,G39,6179,780,G,2.95
4K1I,C2,G39,6182,780,G,1.41
4K1I,C3,G39,6183,780,G,1.41
4K1I,C4,G39,6184,780,G,1.54
4K1I,C5,G39,6185,780,G,1.54
4K1I,O5,NaN,NaN,NaN,NaN,NaN
4K1J,C1,G39,6209,781,H,3.30
4K1J,C2,G39,6212,781,H,1.54
4K1J,C3,G39,6213,781,H,1.51
4K1J,C4,G39,6214,781,H,1.53
4K1J,C5,G39,6215,781,H,1.50
4K1J,O5,NaN,NaN,NaN,NaN,NaN
4K1K,C1,G39,6243,781,H,3.05
4K1K,C2,G39,6246,781,H,1.47
4K1K,C3,G39,6247,781,H,1.52
4K1K,C4,G39,6248,781,H,1.53
4K1K,C5,G39,6249,781,H,1.54
4K1K,O5,NaN,NaN,NaN,NaN,NaN
7U4G,C1,ZMR,3141,391,E,3.00
7U4G,C2,ZMR,3144,391,E,1.51
7U4G,C3,ZMR,3145,391,E,1.35
7U4G,C4,ZMR,3146,391,E,1.51
7U4G,C5,ZMR,3147,391,E,1.54
7U4G,O5,NaN,NaN,NaN,NaN,NaN
5L15,C1,G39,3217,391,E,3.30
5L15,C2,G39,3220,391,E,1.50
5L15,C3,G39,3221,391,E,1.47
5L15,C4,G39,3222,391,E,1.65
5L15,C5,G39,3223,391,E,1.31
5L15,O5,NaN,NaN,NaN,NaN,NaN
5L17,C1,ZMR,3217,391,E,3.20
5L17,C2,ZMR,3220,391,E,1.51
5L17,C3,ZMR,3221,391,E,1.72
5L17,C4,ZMR,3222,391,E,1.47
5L17,C5,ZMR,3223,391,E,1.64
5L17,O5,NaN,NaN,NaN,NaN,NaN
5L18,C1,SIA,3207,391,E,3.10
5L18,C2,SIA,3208,391,E,1.50
5L18,C3,SIA,3209,391,E,1.54
5L18,C4,SIA,3210,391,E,1.49
5L18,C5,SIA,3211,391,E,1.49
5L18,O5,NaN,NaN,NaN,NaN,NaN
4HZW,C1,LNV,3123,392,F,2.85
4HZW,C2,LNV,3117,392,F,1.49
4HZW,C3,LNV,3118,392,F,1.49
4HZW,C4,LNV,3119,392,F,1.51
4HZW,C5,LNV,3120,392,F,1.52
4HZW,O5,NaN,NaN,NaN,NaN,NaN
4HZX,C1,G39,3103,392,F,3.05
4HZX,C2,G39,3106,392,F,1.51
4HZX,C3,G39,3107,392,F,1.55
4HZX,C4,G39,3108,392,F,1.51
4HZX,C5,G39,3109,392,F,1.54
4HZX,O5,NaN,NaN,NaN,NaN,NaN
4HZZ,C1,G39,3116,391,F,3.05
4HZZ,C2,G39,3119,391,F,1.47
4HZZ,C3,G39,3120,391,F,1.54
4HZZ,C4,G39,3121,391,F,1.50
4HZZ,C5,G39,3122,391,F,1.53
4HZZ,O5,NaN,NaN,NaN,NaN,NaN
4I00,C1,ZMR,3119,392,F,3.30
4I00,C2,ZMR,3122,392,F,1.49
4I00,C3,ZMR,3123,392,F,1.53
4I00,C4,ZMR,3124,392,F,1.52
4I00,C5,ZMR,3125,392,F,1.56
4I00,O5,NaN,NaN,NaN,NaN,NaN
4MWW,C1,G39,3207,392,F,3.25
4MWW,C2,G39,3210,392,F,1.48
4MWW,C3,G39,3211,392,F,1.58
4MWW,C4,G39,3212,392,F,1.53
4MWW,C5,G39,3213,392,F,1.51
4MWW,O5,NaN,NaN,NaN,NaN,NaN
4MWX,C1,ZMR,3213,392,F,3.10
4MWX,C2,ZMR,3216,392,F,1.52
4MWX,C3,ZMR,3217,392,F,1.43
4MWX,C4,ZMR,3218,392,F,1.44
4MWX,C5,ZMR,3219,392,F,1.49
4MWX,O5,NaN,NaN,NaN,NaN,NaN
4MWY,C1,LNV,3219,392,F,3.10
4MWY,C2,LNV,3213,392,F,1.48
4MWY,C3,LNV,3214,392,F,1.51
4MWY,C4,LNV,3215,392,F,1.47
4MWY,C5,LNV,3216,392,F,1.47
4MWY,O5,NaN,NaN,NaN,NaN,NaN
4MX0,C1,BCZ,3227,392,F,3.30
4MX0,C2,BCZ,3205,392,F,1.52
4MX0,C3,BCZ,3210,392,F,1.47
4MX0,C4,BCZ,3221,392,F,1.48
4MX0,C5,BCZ,3223,392,F,1.47
4MX0,O5,NaN,NaN,NaN,NaN,NaN
1BJI,C1,DPC,3179,393,G,2.95
1BJI,C2,DPC,3182,393,G,1.39
1BJI,C3,DPC,3183,393,G,1.37
1BJI,C4,DPC,3184,393,G,1.52
1BJI,C5,DPC,3185,393,G,1.46
1BJI,O5,NaN,NaN,NaN,NaN,NaN
1F8B,C1,DAN,3192,394,G,2.95
1F8B,C2,DAN,3193,394,G,1.40
1F8B,C3,DAN,3194,394,G,1.37
1F8B,C4,DAN,3195,394,G,1.57
1F8B,C5,DAN,3196,394,G,1.54
1F8B,O5,NaN,NaN,NaN,NaN,NaN
1F8C,C1,4AM,3196,394,G,3.00
1F8C,C2,4AM,3199,394,G,1.40
1F8C,C3,4AM,3200,394,G,1.39
1F8C,C4,4AM,3201,394,G,1.56
1F8C,C5,4AM,3203,394,G,1.54
1F8C,O5,NaN,NaN,NaN,NaN,NaN
1F8D,C1,9AM,3196,394,G,3.00
1F8D,C2,9AM,3197,394,G,1.40
1F8D,C3,9AM,3198,394,G,1.37
1F8D,C4,9AM,3199,394,G,1.55
1F8D,C5,9AM,3200,394,G,1.53
1F8D,O5,NaN,NaN,NaN,NaN,NaN
1F8E,C1,49A,3196,394,H,2.95
1F8E,C2,49A,3197,394,H,1.40
1F8E,C3,49A,3198,394,H,1.39
1F8E,C4,49A,3199,394,H,1.55
1F8E,C5,49A,3200,394,H,1.52
1F8E,O5,NaN,NaN,NaN,NaN,NaN
1L7F,C1,BCZ,3234,393,G,3.25
1L7F,C2,BCZ,3212,393,G,1.56
1L7F,C3,BCZ,3217,393,G,1.56
